date, pm25, pm10, o3, no2,region
2016/2/12, 43, 8, 29, ,alpes-cote-dazur
2016/2/14, 29, 22, 26, ,alpes-cote-dazur
2016/2/18, 60, 20, 24, ,alpes-cote-dazur
2016/2/19, 22, 16, 29, ,alpes-cote-dazur
2016/2/20, 33, 24, 33, ,alpes-cote-dazur
2016/2/21, 44, 36, 9, ,alpes-cote-dazur
2015/10/1, 42, 8, 16, ,alpes-cote-dazur
2015/10/2, 29, 10, 28, ,alpes-cote-dazur
2015/10/3, 33, 20, 29, ,alpes-cote-dazur
2015/10/4, 44, 22, 31, ,alpes-cote-dazur
2015/10/5, 53, 21, 32, ,alpes-cote-dazur
2015/10/6, 56, 24, 27, ,alpes-cote-dazur
2015/10/7, 58, 24, 31, ,alpes-cote-dazur
2015/10/8, 56, 19, 30, ,alpes-cote-dazur
2015/10/9, 46, 18, 31, ,alpes-cote-dazur
2015/10/10, 45, 22, 35, ,alpes-cote-dazur
2015/10/11, 55, 18, 26, ,alpes-cote-dazur
2015/10/12, 52, 13, 27, ,alpes-cote-dazur
2015/10/13, 36, 19, 18, ,alpes-cote-dazur
2015/10/14, 47, 15, 24, ,alpes-cote-dazur
2015/10/15, 47, 16, 24, ,alpes-cote-dazur
2015/10/16, 34, 20, 31, ,alpes-cote-dazur
2015/10/17, 54, 24, 19, ,alpes-cote-dazur
2015/10/18, 73, 26, 25, ,alpes-cote-dazur
2015/10/19, 63, 24, 29, ,alpes-cote-dazur
2015/10/20, 59, 26, 32, ,alpes-cote-dazur
2015/10/21, 65, 29, 28, ,alpes-cote-dazur
2015/10/22, 70, 30, 30, ,alpes-cote-dazur
2015/10/23, 74, 29, 30, ,alpes-cote-dazur
2015/10/24, 75, 30, 34, ,alpes-cote-dazur
2015/10/25, 84, 27, 34, ,alpes-cote-dazur
2015/10/26, 67, , 29, ,alpes-cote-dazur
2015/10/27, 50, 16, 23, ,alpes-cote-dazur
2015/10/28, 36, 17, 22, ,alpes-cote-dazur
2015/10/29, 42, 21, 24, ,alpes-cote-dazur
2015/10/30, 49, 19, 33, ,alpes-cote-dazur
2015/10/31, 47, 22, 34, ,alpes-cote-dazur
2015/11/1, 50, 22, 36, ,alpes-cote-dazur
2015/11/2, 50, 18, 30, ,alpes-cote-dazur
2015/11/3, 54, 15, 22, ,alpes-cote-dazur
2015/11/4, 44, , , ,alpes-cote-dazur
2015/11/10, 63, , 15, ,alpes-cote-dazur
2015/11/11, 73, , 17, ,alpes-cote-dazur
2015/11/12, 68, 24, 20, ,alpes-cote-dazur
2015/11/13, 69, 29, 23, ,alpes-cote-dazur
2015/11/14, 80, 30, 23, ,alpes-cote-dazur
2015/11/15, 76, 30, 21, ,alpes-cote-dazur
2015/11/16, 77, 38, 19, ,alpes-cote-dazur
2015/11/17, 91, 37, 20, ,alpes-cote-dazur
2015/11/18, 85, 32, 16, ,alpes-cote-dazur
2015/11/19, 81, 20, 21, ,alpes-cote-dazur
2015/11/20, 56, 2, 30, ,alpes-cote-dazur
2015/11/21, 23, 2, 26, ,alpes-cote-dazur
2015/11/22, 22, 2, 21, ,alpes-cote-dazur
2015/11/23, 55, 19, 18, ,alpes-cote-dazur
2015/11/24, 71, 24, 18, ,alpes-cote-dazur
2015/11/25, 68, 25, 16, ,alpes-cote-dazur
2015/11/26, 34, 22, 16, ,alpes-cote-dazur
2015/11/27, 51, 30, 14, ,alpes-cote-dazur
2015/11/28, 81, 28, 18, ,alpes-cote-dazur
2015/11/29, 80, 32, 16, ,alpes-cote-dazur
2015/11/30, 80, 30, 18, ,alpes-cote-dazur
2015/12/1, 76, 32, 15, ,alpes-cote-dazur
2015/12/2, 77, 25, 15, ,alpes-cote-dazur
2015/12/3, 67, 30, 14, ,alpes-cote-dazur
2015/12/4, 78, 18, 18, ,alpes-cote-dazur
2015/12/5, 57, 7, 13, ,alpes-cote-dazur
2015/12/6, 60, 2, 19, ,alpes-cote-dazur
2015/12/7, 54, 2, 18, ,alpes-cote-dazur
2015/12/8, 61, 27, 16, ,alpes-cote-dazur
2015/12/9, 76, 29, 12, ,alpes-cote-dazur
