date, pm25, pm10, o3, no2,region
2020/4/7, 50, 12, 38, 3,nouvelle-aquitaine
2020/4/8, 46, 12, 42, 2,nouvelle-aquitaine
2020/4/9, 50, 12, 41, 3,nouvelle-aquitaine
2020/4/10, 45, 13, 41, 2,nouvelle-aquitaine
2020/4/11, 51, 13, 30, 1,nouvelle-aquitaine
2020/4/12, 48, 14, 41, 1,nouvelle-aquitaine
2020/4/13, 50, 13, 36, 2,nouvelle-aquitaine
2020/4/14, 36, 17, 40, 3,nouvelle-aquitaine
2020/4/15, 32, 14, 36, 1,nouvelle-aquitaine
2020/4/16, 38, 14, 29, 2,nouvelle-aquitaine
2020/4/17, 32, 8, 27, 2,nouvelle-aquitaine
2020/4/18, 25, 7, 22, 1,nouvelle-aquitaine
2020/4/19, 27, 6, 24, 2,nouvelle-aquitaine
2020/4/20, 30, 9, 24, 2,nouvelle-aquitaine
2020/4/21, 40, 33, 31, 3,nouvelle-aquitaine
2020/4/22, 79, 23, 30, 3,nouvelle-aquitaine
2020/4/23, 48, 15, 33, 4,nouvelle-aquitaine
2020/4/24, 42, 13, 28, 2,nouvelle-aquitaine
2020/4/25, 44, 13, 31, 1,nouvelle-aquitaine
2020/4/26, 50, 11, 31, 2,nouvelle-aquitaine
2020/4/27, 36, 13, 33, 2,nouvelle-aquitaine
2020/4/28, 23, 9, 29, 3,nouvelle-aquitaine
2020/4/29, 18, 10, 30, 2,nouvelle-aquitaine
2020/4/30, 20, 5, 24, 1,nouvelle-aquitaine
2020/3/1, 28, 8, 34, 2,nouvelle-aquitaine
2020/3/2, 19, 4, 25, 5,nouvelle-aquitaine
2020/3/3, 10, 7, 21, 7,nouvelle-aquitaine
2020/3/4, 19, 14, 34, 2,nouvelle-aquitaine
2020/3/5, 34, 10, 34, 3,nouvelle-aquitaine
2020/3/6, 24, 15, 29, 5,nouvelle-aquitaine
2020/3/7, 33, 12, 30, 3,nouvelle-aquitaine
2020/3/8, 31, 16, 30, 3,nouvelle-aquitaine
2020/3/9, 35, 16, 30, 4,nouvelle-aquitaine
2020/3/10, 50, 8, 26, 6,nouvelle-aquitaine
2020/3/11, 23, 16, 29, 8,nouvelle-aquitaine
2020/3/12, 41, 19, 31, 6,nouvelle-aquitaine
2020/3/13, 37, 13, 30, 9,nouvelle-aquitaine
2020/3/14, 42, 14, 32, 6,nouvelle-aquitaine
2020/3/15, 52, 8, 28, 4,nouvelle-aquitaine
2020/3/16, 26, 12, 26, 4,nouvelle-aquitaine
2020/3/17, 38, 22, 30, 7,nouvelle-aquitaine
2020/3/18, 66, 16, 36, 6,nouvelle-aquitaine
2020/3/19, 74, 12, 40, 3,nouvelle-aquitaine
2020/3/20, 58, 15, 41, 2,nouvelle-aquitaine
2020/3/21, 55, 26, 33, 3,nouvelle-aquitaine
2020/3/22, 76, 20, 32, 3,nouvelle-aquitaine
2020/3/23, 66, 19, 35, 3,nouvelle-aquitaine
2020/3/24, 70, 11, 34, 3,nouvelle-aquitaine
2020/3/25, 29, 21, 39, 3,nouvelle-aquitaine
2020/3/26, 67, 24, 39, 6,nouvelle-aquitaine
2020/3/27, 81, 29, 42, 4,nouvelle-aquitaine
2020/3/28, 89, 34, 32, 2,nouvelle-aquitaine
2020/3/29, 87, 9, 28, 2,nouvelle-aquitaine
2020/3/30, 33, 12, 31, 5,nouvelle-aquitaine
2020/3/31, 57, 10, 33, 4,nouvelle-aquitaine
2020/2/1, 24, 8, 25, 3,nouvelle-aquitaine
2020/2/2, 24, 8, 19, 6,nouvelle-aquitaine
2020/2/3, 44, 16, 33, 5,nouvelle-aquitaine
2020/2/4, 29, 21, 25, 11,nouvelle-aquitaine
2020/2/5, 49, 13, 24, 9,nouvelle-aquitaine
2020/2/6, 43, 17, 23, 10,nouvelle-aquitaine
2020/2/7, 53, 18, 19, 9,nouvelle-aquitaine
2020/2/8, 50, 9, 27, 4,nouvelle-aquitaine
2020/2/9, 51, 25, 28, 2,nouvelle-aquitaine
2020/2/24, 60, 10, 34, 3,nouvelle-aquitaine
2020/2/25, 26, 10, 32, 3,nouvelle-aquitaine
2020/2/26, 29, 11, 29, 3,nouvelle-aquitaine
2020/2/27, 31, 36, 21, 10,nouvelle-aquitaine
2020/2/28, 66, 28, 34, 3,nouvelle-aquitaine
2020/2/29, 51, 12, 34, 2,nouvelle-aquitaine
2020/1/2, 68, 17, 18, 9,nouvelle-aquitaine
2020/1/3, 67, 20, 17, 12,nouvelle-aquitaine
2020/1/4, 39, 10, 23, 6,nouvelle-aquitaine
2020/1/5, 70, 20, 22, 12,nouvelle-aquitaine
2020/1/6, 71, 21, 7, 11,nouvelle-aquitaine
2020/1/7, 76, 23, 4, 14,nouvelle-aquitaine
2020/1/8, 58, 15, 13, 15,nouvelle-aquitaine
2020/1/9, 54, 17, 25, 8,nouvelle-aquitaine
2020/1/10, 40, 15, 31, 9,nouvelle-aquitaine
2020/1/11, 86, 30, 21, 17,nouvelle-aquitaine
2020/1/12, 91, 29, 12, 14,nouvelle-aquitaine
2020/1/13, 56, 18, 19, 9,nouvelle-aquitaine
2020/1/14, 47, 15, 21, 8,nouvelle-aquitaine
2020/1/15, 43, 18, 23, 9,nouvelle-aquitaine
2020/1/16, 42, 15, 24, 7,nouvelle-aquitaine
2020/1/17, 27, 10, 27, 8,nouvelle-aquitaine
2020/1/18, 38, 10, 22, 9,nouvelle-aquitaine
2020/1/19, 24, 6, 26, 3,nouvelle-aquitaine
2020/1/20, 31, 10, 24, 6,nouvelle-aquitaine
2020/1/21, 43, 13, 18, 11,nouvelle-aquitaine
2020/1/22, 40, 12, 17, 13,nouvelle-aquitaine
2020/1/23, 45, 13, 25, 9,nouvelle-aquitaine
2020/1/24, 63, 26, 14, 11,nouvelle-aquitaine
2020/1/25, 79, 28, 14, 12,nouvelle-aquitaine
2020/1/26, 72, 29, 25, 11,nouvelle-aquitaine
2020/1/27, 44, 13, 17, 10,nouvelle-aquitaine
2020/1/28, 37, 16, 33, 3,nouvelle-aquitaine
2020/1/29, 48, 25, 28, 11,nouvelle-aquitaine
2020/1/30, 17, 8, 20, 7,nouvelle-aquitaine
2020/1/31, 26, 4, 25, 7,nouvelle-aquitaine
2019/10/1, 28, 8, 25, 3,nouvelle-aquitaine
2019/10/2, 17, 12, 24, 8,nouvelle-aquitaine
2019/10/3, 22, 13, 25, 4,nouvelle-aquitaine
2019/10/4, 30, 14, 22, 5,nouvelle-aquitaine
2019/10/5, 30, 11, 24, 2,nouvelle-aquitaine
2019/10/6, 25, 17, 22, 9,nouvelle-aquitaine
2019/10/7, 31, 15, 21, 7,nouvelle-aquitaine
2019/10/8, 22, 13, 29, 3,nouvelle-aquitaine
2019/10/9, 24, 16, 28, 7,nouvelle-aquitaine
2019/10/10, 24, 19, 29, 13,nouvelle-aquitaine
2019/10/11, 35, 19, 25, 7,nouvelle-aquitaine
2019/10/12, 32, 19, 32, 2,nouvelle-aquitaine
2019/10/13, 32, 16, 26, 4,nouvelle-aquitaine
2019/10/14, 32, 7, 29, 4,nouvelle-aquitaine
2019/10/15, 17, 9, 19, 7,nouvelle-aquitaine
2019/10/16, 17, 10, 26, 5,nouvelle-aquitaine
2019/10/17, 15, 11, 28, 7,nouvelle-aquitaine
2019/10/18, 23, 11, 22, 5,nouvelle-aquitaine
2019/10/19, 25, 6, 21, 3,nouvelle-aquitaine
2019/10/20, 19, 8, 24, 7,nouvelle-aquitaine
2019/10/21, 24, 14, 10, 9,nouvelle-aquitaine
2019/10/22, 39, 8, 14, 8,nouvelle-aquitaine
2019/10/23, 24, 9, 29, 5,nouvelle-aquitaine
2019/10/24, 21, 12, 19, 8,nouvelle-aquitaine
2019/10/25, 28, 10, 20, 7,nouvelle-aquitaine
2019/10/26, 28, 16, 13, 8,nouvelle-aquitaine
2019/10/27, 50, 23, 19, 8,nouvelle-aquitaine
2019/10/28, 62, 26, 9, 9,nouvelle-aquitaine
2019/10/29, 66, 16, 12, 7,nouvelle-aquitaine
2019/10/30, 51, 15, 25, 6,nouvelle-aquitaine
2019/10/31, 37, 10, 19, 4,nouvelle-aquitaine
2019/11/1, 24, 10, 29, 2,nouvelle-aquitaine
2019/11/2, 25, 13, 30, 1,nouvelle-aquitaine
2019/11/3, 33, 12, 30, 4,nouvelle-aquitaine
2019/11/4, 29, 8, 27, 6,nouvelle-aquitaine
2019/11/5, 23, 9, 21, 8,nouvelle-aquitaine
2019/11/6, 23, 9, 27, 8,nouvelle-aquitaine
2019/11/7, 20, 6, 25, 6,nouvelle-aquitaine
2019/11/8, 15, 9, 25, 7,nouvelle-aquitaine
2019/11/9, 22, 8, 25, 7,nouvelle-aquitaine
2019/11/10, 28, 13, 23, 6,nouvelle-aquitaine
2019/11/11, 39, 12, 22, 12,nouvelle-aquitaine
2019/11/12, 29, 13, 25, 9,nouvelle-aquitaine
2019/11/13, 32, 8, 29, 11,nouvelle-aquitaine
2019/11/14, 25, 12, 22, 12,nouvelle-aquitaine
2019/11/15, 40, 10, 21, 10,nouvelle-aquitaine
2019/11/16, 25, 15, 7, 11,nouvelle-aquitaine
2019/11/17, 49, 13, 19, 12,nouvelle-aquitaine
2019/11/18, 41, 22, 17, 15,nouvelle-aquitaine
2019/11/19, 70, 24, 11, 13,nouvelle-aquitaine
2019/11/20, 81, 12, 18, 12,nouvelle-aquitaine
2019/11/21, 40, 11, 15, 9,nouvelle-aquitaine
2019/11/22, 38, 9, 29, 6,nouvelle-aquitaine
2019/11/23, 23, 15, 20, 10,nouvelle-aquitaine
2019/11/24, 36, 11, 24, 8,nouvelle-aquitaine
2019/11/25, 30, 12, 17, 9,nouvelle-aquitaine
2019/11/26, 28, 15, 31, 3,nouvelle-aquitaine
2019/11/27, 35, 12, 30, 6,nouvelle-aquitaine
2019/11/28, 25, 13, 28, 11,nouvelle-aquitaine
2019/11/29, 36, 16, 19, 11,nouvelle-aquitaine
2019/11/30, 48, 11, 20, 10,nouvelle-aquitaine
2019/12/1, 38, 13, 15, 6,nouvelle-aquitaine
2019/12/2, 47, 17, 20, 11,nouvelle-aquitaine
2019/12/3, 59, 33, 7, 18,nouvelle-aquitaine
2019/12/4, 93, 28, 10, 11,nouvelle-aquitaine
2019/12/5, 88, 22, 9, 12,nouvelle-aquitaine
2019/12/6, 71, 16, 19, 9,nouvelle-aquitaine
2019/12/7, 44, 14, 24, 5,nouvelle-aquitaine
2019/12/8, 36, 23, 32, 4,nouvelle-aquitaine
2019/12/9, 52, 22, 18, 13,nouvelle-aquitaine
2019/12/10, 54, 10, 26, 7,nouvelle-aquitaine
2019/12/11, 32, 8, 30, 7,nouvelle-aquitaine
2019/12/12, 21, 12, 33, 1,nouvelle-aquitaine
2019/12/13, 33, 7, 33, 4,nouvelle-aquitaine
2019/12/14, 27, 9, 21, 9,nouvelle-aquitaine
2019/12/15, 43, 10, 21, 6,nouvelle-aquitaine
2019/12/16, 29, 15, 24, 10,nouvelle-aquitaine
2019/12/17, 37, 17, 17, 9,nouvelle-aquitaine
2019/12/18, 46, 21, 21, 5,nouvelle-aquitaine
2019/12/19, 48, 13, 29, 7,nouvelle-aquitaine
2019/12/20, 32, 12, 33, 5,nouvelle-aquitaine
2019/12/21, 33, 21, 35, 1,nouvelle-aquitaine
2019/12/22, 47, 18, 31, 7,nouvelle-aquitaine
2019/12/23, 41, 11, 20, 6,nouvelle-aquitaine
2019/12/24, 38, 7, 20, 4,nouvelle-aquitaine
2019/12/25, 34, 20, 28, 7,nouvelle-aquitaine
2019/12/26, 52, 21, 25, 12,nouvelle-aquitaine
2019/12/27, 54, 12, 20, 9,nouvelle-aquitaine
2019/12/28, 28, 22, 9, 8,nouvelle-aquitaine
2019/7/1, 40, 28, 28, 2,nouvelle-aquitaine
2019/7/2, 43, 22, 50, 4,nouvelle-aquitaine
2019/7/3, 43, 26, 54, 5,nouvelle-aquitaine
2019/7/4, 47, 32, 61, 7,nouvelle-aquitaine
2019/7/5, 52, 17, 48, 2,nouvelle-aquitaine
2019/7/6, 41, 18, 42, ,nouvelle-aquitaine
2019/7/7, 38, 21, 51, 3,nouvelle-aquitaine
2019/7/8, 45, 17, 45, 3,nouvelle-aquitaine
2019/7/9, 35, 17, 45, 4,nouvelle-aquitaine
2019/7/10, 20, 20, 47, 4,nouvelle-aquitaine
2019/7/11, 28, 14, 43, 1,nouvelle-aquitaine
2019/7/12, 27, 11, 41, 1,nouvelle-aquitaine
2019/7/13, 23, 12, 40, 2,nouvelle-aquitaine
2019/7/14, 24, 15, 37, 3,nouvelle-aquitaine
2019/7/15, 37, 23, 49, 5,nouvelle-aquitaine
2019/7/16, 34, 19, 43, 2,nouvelle-aquitaine
